x,y,value
75,23,0.05791732523468213
33,29,nan
91,96,0.08645537075419268
63,74,nan
26,26,0.3578754228764608
62,36,nan
54,82,nan
44,52,nan
57,72,nan
27,95,0.8093894349184472
81,84,0.9985328733069069
35,59,nan
56,7,0.12203231922845503
55,47,nan
96,38,0.3681385357003539
47,99,0.25046960460520246
79,84,nan
14,63,0.019192510302172894
44,94,0.9926072829297147
84,48,0.7055196621666611
31,70,nan
83,12,0.872152057351522
47,49,nan
36,32,nan
43,2,0.7061648955691707
64,26,0.01767003406405343
71,28,0.08051058854473114
1,74,0.9990566671499691
7,43,nan
73,6,0.6632691660839356
81,90,0.9850617892790996
90,70,0.9471491366770741
44,93,0.9963764039039298
65,88,0.5421345094754085
34,89,0.0002370924247153683
92,75,0.3292892792912745
98,86,0.6288931957453394
61,29,0.02801115219029121
74,97,0.8740308808085324
29,5,0.8497609882770191
89,59,0.22854109027920166
3,43,0.005990970979881716
59,69,nan
37,48,nan
88,52,0.45284197411157323
56,32,0.9173455004493732
69,52,nan
13,10,0.058776889994935244
38,19,nan
94,63,0.8998066344437364
31,13,nan
34,1,0.7867599930362283
52,61,nan
67,73,nan
87,45,0.8025793405440858
66,78,nan
55,87,nan
42,34,nan
29,34,0.3420348160921636
16,14,0.3535628024283791
16,90,0.6192291466692448
90,40,0.49634362077124417
81,86,0.999746540283768
57,12,0.008803943563763017
88,84,0.055974725346847776
4,68,0.6708186840356003
69,41,nan
43,78,nan
20,24,0.21300570812471847
84,19,0.08038049327387398
3,65,0.5444316197029394
93,26,0.1036837567119297
50,80,nan
93,2,0.681693724239489
35,37,nan
50,42,nan
91,72,0.12271261139168527
96,67,0.12311704021157766
21,52,0.9043382895767841
77,50,0.8958898510075675
33,73,nan
57,50,nan
9,76,0.9320708930478241
70,11,0.43504325361285145
6,1,0.66990875915356
97,89,0.9912605747978731
79,76,0.961913512818472
89,44,0.0006503013643458511
3,9,0.9830806345687857
9,58,0.9196855967705053
15,55,0.166632298712099
64,30,0.0031081525786900155
35,80,0.05661943724614893
91,87,0.003983079889562424
23,67,0.1228601135167855
38,97,0.0010262052818255651
47,8,0.010986604228541863
88,74,0.001810139665365862
89,87,0.9391573544849217
94,76,0.5727938565253039
3,12,0.9897115515568558
15,39,0.027015139541863464
16,7,0.858215953719097
62,98,0.9583710364875935
43,11,0.8635785659776852
22,99,0.0005826678581596911
91,99,0.13374771510728778
50,7,0.9987380301569012
27,5,0.9739956002575068
9,9,0.7300265925624726
95,34,0.9990691648459664
51,70,nan
87,50,0.9241665581192684
54,87,nan
57,27,0.486661264605693
39,10,0.09286186070547714
41,53,nan
9,24,0.005604896510308266
68,46,nan
90,55,0.9419952724399221
71,3,0.993808637621467
76,50,0.05619625541481649
36,70,nan
19,24,0.7940192242547162
67,45,nan
60,0,0.9956014059317368
51,66,nan
81,95,0.9375828753846949
40,85,nan
52,27,0.9983742812967825
93,54,0.5114848392162873
33,11,5.6490220187943585e-05
29,12,0.2810303049896329
23,41,0.9001130329990508
8,49,0.0071107822993556336
96,24,0.9203446242473272
41,74,nan
35,53,nan
31,24,nan
93,76,0.9920559229380765
25,35,0.33076829128607377
42,44,nan
75,70,0.8047890615075952
44,64,nan
32,99,0.006798742426982141
85,14,0.28713582216316713
30,91,0.18350461776391513
67,72,nan
68,16,0.3569798902218162
16,51,0.7636458841022316
59,89,nan
99,71,0.4525783214717774
93,36,0.014967596739648703
27,81,0.9938648758276538
48,99,0.0005826678581596911
36,97,0.03642819281126847
48,19,0.13093150424576944
37,71,nan
25,52,0.0012074201893096381
24,95,0.5965915674469532
25,87,0.7884752069526486
90,85,0.6255983214925755
65,19,0.9873775777883556
46,33,nan
90,49,0.8097603062796049
87,90,0.3584611422847316
79,72,0.9935881451998883
33,72,nan
33,59,nan
98,29,0.0772258001013289
40,22,nan
54,7,0.8582159537190994
27,1,0.5053980585291343
42,21,0.06584639299443651
85,47,0.7252664305532376
5,82,0.3806255415725621
52,16,0.6448826623692462
4,98,0.017607452059958173
20,92,0.9150071380644628
93,97,0.7897978134396408
19,92,0.8985445752105676
10,63,0.39283124428909155
62,31,0.515143051678085
1,85,0.8892084627426592
76,66,0.08021328968592495
41,82,nan
76,19,0.9993937815415419
64,15,0.4609829291980198
45,30,nan
40,9,0.2919265817264288
10,54,0.6820988420849603
64,0,0.19610398637681303
49,88,nan
77,42,0.65889137348855
57,39,nan
70,51,0.23740887896841645
37,40,nan
88,69,0.035819649686943345
6,50,0.567099629273764
32,6,0.25212708231310166
22,16,0.035963644895334046
65,45,nan
15,40,nan
12,26,0.030833079506835004
99,13,4.371388342078175e-05
93,70,0.931480964970397
84,92,0.5272559729871273
68,95,0.13222343322957503
26,84,0.968293807336738
36,94,0.013233198300271865
63,40,nan
73,8,0.4768589881301195
50,81,nan
58,45,nan
56,43,nan
23,8,0.010986604228541863
44,0,0.002419048338084928
69,89,0.8135027780910677
16,94,0.5161228570294624
69,87,nan
35,43,0.981313857923747
66,3,0.7738587419043179
88,13,0.31942437402224994
48,36,nan
66,42,nan
32,84,0.09295231231413142
63,72,nan
2,53,0.575497430007192
96,59,0.01127990392703837
75,68,0.8501855635480267
4,18,0.03207975434599275
90,17,0.0983456603543092
36,40,nan
23,26,0.894695349561692
84,94,0.475431053568868
95,97,0.20403374792186801
40,10,0.22120434390147264
90,15,0.18455186452242017
26,25,0.40596158055355963
47,38,nan
81,89,0.9907927245267859
35,4,0.2919265817264288
33,48,nan
57,24,0.3408889179261174
1,81,0.9482232198224241
51,78,nan
33,47,nan
71,61,0.9994371547032036
19,7,0.628411231745045
74,0,0.2956374363109885
83,83,0.600627466514287
77,64,0.981637484706206
50,74,nan
37,22,nan
38,79,0.18785873117701885
92,53,0.006210466126300496
7,5,0.16985749900729968
81,87,0.9981691611743817
84,89,0.6053157435847083
41,72,nan
20,4,0.8769511271716524
50,55,nan
11,55,0.0017697552552940476
57,69,nan
73,20,0.0035486140494424556
47,2,0.32077709562193546
6,64,0.9370397162066995
41,15,0.12036617861703541
18,16,0.6448826623692478
95,17,0.4620259566878688
96,20,0.9947241582997348
64,48,nan
2,40,0.9472092229146778
37,36,nan
84,4,0.9892456830934708
45,26,nan
34,31,nan
37,25,nan
74,69,0.17900254526045067
80,25,0.9121656655537789
59,47,nan
96,14,0.9168338022869578
75,61,0.9681388165040636
98,99,0.2981646540003495
16,75,0.9379642324011903
66,52,nan
11,58,0.019991917844651375
51,24,0.7940192242547133
34,59,nan
76,14,0.8929983886730095
11,2,0.033002782405190334
89,0,0.039678460119756565
80,86,0.06865955054966039
40,89,nan
41,88,nan
53,57,nan
24,21,0.9835244664352565
17,46,0.9972192123010215
71,56,0.9653657892816807
41,51,nan
84,58,0.9481077732049905
95,82,0.005165670430438418
24,77,0.14927690140499317
78,2,0.02075747624559998
67,97,0.9769558461520188
54,70,nan
40,33,nan
24,47,0.2848350238882457
56,33,0.8916208913403476
40,1,1.0
28,26,1.6552614477416405e-06
49,6,0.8136655356512914
88,40,0.8559116537719121
13,46,0.9999680812153066
2,22,0.6948583404400799
19,38,0.20268595984935162
28,17,0.22086078597903447
38,68,nan
27,12,0.8091959215136479
53,13,0.0012360407657149297
25,83,0.6938082775788308
39,85,0.16822169473056542
30,26,nan
14,25,0.9986452905807877
32,13,nan
70,41,0.5921575309139465
5,98,0.7835713485425804
61,1,0.8079538255793803
61,56,nan
49,89,nan
92,19,0.9990204707593169
35,57,nan
96,37,0.40791454887561635
77,81,nan
98,34,0.23364293770001754
29,19,0.012346968938511282
75,16,0.02379350979242184
21,29,0.1133470231330887
87,75,0.756886727912631
75,51,0.9761814550167986
87,0,0.6115271289724877
30,79,0.48289694534751393
40,72,nan
82,76,0.2742656930418328
53,94,0.00378040645657729
89,50,0.03694155324400705
58,40,nan
93,15,0.6529680552841712
27,88,0.9294582355731456
70,90,0.37956659849747904
67,92,0.9994339147585745
87,24,0.04174647219039879
98,53,0.8877016725331888
74,77,nan
69,20,0.19994573489370737
27,35,0.011457157343925495
58,60,nan
83,7,0.510570181699721
0,27,0.9920600412372722
91,30,0.9176127532223574
81,33,0.03128477517848749
75,40,0.7147862920369937
22,52,0.9499834917482607
14,1,0.20189997080021382
74,93,0.798569464201856
49,91,0.43587922381710703
21,10,0.4826701513094785
17,60,0.7404339613464999
2,12,0.13239033035294345
90,95,0.3650286377368499
62,65,nan
75,37,0.60042553701257
80,0,0.8883429910108156
56,58,nan
19,66,0.24072029545615037
49,86,nan
75,55,0.9996914366751402
25,68,0.27526241503852394
86,67,0.4819682640710485
90,64,0.9976333181085657
4,79,0.3554317790968284
80,47,0.6558197829673651
92,73,0.2759320282995525
26,89,0.9980119726014238
72,68,0.0902049387539387
8,4,0.27961224986132993
78,30,0.9033458210187733
68,42,nan
60,60,nan
32,50,nan
22,62,0.7205340537806906
6,98,0.5888064061388351
70,3,0.0051793103256646544
54,51,nan
84,20,0.052346651793824306
87,47,0.8577766487651068
90,3,0.9968352504359643
62,51,nan
62,64,nan
96,86,0.6161742549666569
7,62,0.46206011468605357
65,38,nan
44,84,nan
13,42,nan
50,85,nan
47,86,nan
6,56,0.7600005886762683
61,5,0.9732137705606643
77,5,0.8515294905539779
75,36,0.5595900677244097
95,29,0.963444563803098
60,21,0.5014639695530131
30,19,nan
69,62,nan
16,13,0.41978535400459827
26,98,0.9650135713974374
34,76,0.13312798595532344
82,96,0.00012347911894811103
41,4,0.9236275555067076
27,62,nan
48,75,nan
23,60,0.2983270855535275
57,48,nan
18,22,0.9164693902046808
31,18,nan
68,2,0.36870067516452343
7,95,0.03528715835856294
38,71,nan
90,1,0.9070904852632808
17,7,0.1850883897073713
95,81,0.001956082429407535
1,52,0.6193421281710272
18,44,0.6063617628646626
37,45,0.9825438112850303
46,2,0.020055992812131662
53,27,0.5450060312539683
31,11,nan
8,26,0.7392894807698803
67,38,nan
66,13,0.019050276491731966
43,51,nan
21,51,0.8828808128044232
84,8,0.754743968699953
52,24,0.9647327124391671
29,9,0.5053980585291339
94,46,0.9361820824568053
14,40,nan
4,50,0.9994479844232202
22,72,0.42306435010939003
38,15,0.03408822585800697
82,77,0.24914387011041217
62,57,nan
66,94,0.054285259653326645
62,12,0.9227869267349009
39,81,0.2576507813749239
38,50,nan
51,13,0.9694693700984771
10,11,0.023494768686586565
67,88,0.9933527977641898
21,61,0.9997787458738072
89,4,0.5140640727881243
15,43,7.90612671549562e-05
59,20,0.9802932517056824
52,22,0.9164693902046799
18,56,0.20312803010497305
4,92,0.08013297502704769
28,59,nan
5,50,0.10335372008423405
22,96,0.0026825828468126645
78,90,0.4647704044024199
35,35,nan
55,32,0.19644103089516546
65,29,0.8479617065159356
45,43,nan
94,83,0.3779804536258921
91,10,0.014857587236745573
51,7,0.6284112317450484
24,94,0.5712420816681906
48,30,nan
41,12,0.2810303049896321
30,35,0.601142600915653
31,54,nan
57,78,nan
63,42,nan
22,36,0.8624180053704533
27,53,nan
45,50,nan
80,77,0.00024954687992562175
47,87,nan
27,43,0.1722099971922944
80,35,0.9755059724761955
81,78,0.9585573325913838
94,34,0.5542130468902539
44,38,nan
15,76,0.7705646870153007
56,47,nan
44,76,nan
26,20,0.6661119262699887
70,59,0.0560760957913945
33,12,0.006587773350136772
24,44,0.389688455891879
74,94,0.8189000065407661
52,48,nan
75,0,0.695928615214775
54,35,nan
92,62,0.046801541117921064
62,84,nan
74,67,0.13498411255009074
78,86,nan
55,95,0.9997753219454207
69,53,nan
74,50,0.032379495095095745
33,42,0.9996474395881634
76,84,nan
46,70,nan
26,70,0.7012340195225376
28,61,nan
18,33,0.9462929736602468
85,8,0.011812337444485455
58,97,0.6551781943084412
98,1,0.8886708488624315
64,8,0.9114347695594043
77,43,0.69474966157518
85,62,0.23823402204098798
6,60,0.8619726325516743
90,38,0.4166636781684449
99,34,0.7991512432781838
22,70,0.4821018553033425
14,90,0.3526290611213296
84,98,0.37470342305976767
68,15,0.29744072961425233
92,57,0.003129813786987068
55,85,nan
68,0,0.9560749224841931
35,38,nan
47,3,0.183880463309179
12,44,nan
17,68,0.5006998839614417
79,38,0.22192282825048837
40,75,nan
33,35,nan
37,89,0.005674156274627085
19,75,0.4955252420552145
44,10,0.9984905695448558
15,9,0.9537233907250982
97,66,0.7166255066810541
76,8,0.49553832088178046
52,29,0.9970679333433698
93,20,0.35787163956626233
29,7,0.6784956721892693
15,44,0.0008415627106103662
40,81,nan
74,56,0.0006346508108405757
25,72,0.3874198264287263
47,62,nan
26,51,0.13752543043865284
16,24,0.003374280718949796
73,24,0.07270995329757851
0,87,0.3040422302675382
47,28,nan
64,82,nan
45,66,nan
91,67,0.23649550989910106
0,56,0.10995313981713917
42,69,nan
22,15,0.016114919595807964
77,18,0.029278840869195966
84,31,0.09715334555465521
50,29,0.054952448898339556
75,8,0.45531775204323277
72,81,nan
68,94,0.11529485409576773
28,38,0.25679554009269856
64,46,nan
86,27,0.44197056344224894
33,71,nan
48,78,nan
44,81,nan
24,86,0.3624130961032558
40,90,0.20427683683557046
28,41,0.3669886273447894
55,50,nan
34,99,0.05768500114460928
47,40,nan
75,26,0.14782168203009133
6,99,0.5639150036577336
45,77,nan
64,66,nan
84,95,0.449788620748844
2,67,0.15784089328048362
65,11,0.6493583399421091
44,15,0.9031331461385821
42,81,nan
74,11,0.7807050889167935
13,31,0.6690660141577887
11,97,0.9055483720090169
12,59,0.8058915086322374
24,15,0.7838789657465065
98,48,0.755112733911028
70,77,nan
92,28,0.7721638867561205
19,13,0.969469370098476
5,28,0.8800175648352094
7,35,0.9759866237819166
60,88,0.0019698338004232596
20,10,0.9512056403638856
95,56,0.4289437724732316
15,78,0.816623921720861
40,60,nan
59,9,0.6856237834824599
85,66,0.14096623423013233
39,25,nan
99,89,0.0537590893859366
7,4,0.26683822588609574
5,61,0.0017875284774830913
65,12,0.7178538924318728
85,70,0.06789362517350533
25,65,0.19735456386892591
35,94,0.018192219405348153
40,53,nan
32,98,0.0032863896940867887
69,39,nan
59,58,nan
87,8,0.5440522979230816
25,74,0.4450791855604098
50,76,nan
87,33,0.34572127401095
43,17,0.5038453126819782
99,26,0.45478610818092025
14,75,0.04870155456070829
27,83,0.9822506094870371
63,47,nan
95,13,0.22033569772624712
48,61,nan
4,30,0.5119730743140897
72,42,0.29820975406201145
14,89,0.3275945917180889
38,58,nan
28,85,0.7800212822304516
99,48,0.9929742923031362
72,77,nan
36,7,0.07008031304793799
87,43,0.7393615568716668
0,69,0.0054166031698640316
7,65,0.36943016565842424
18,23,0.9432702434766267
46,66,nan
53,88,nan
48,67,nan
96,6,0.3491611422446913
13,70,0.49891272440438245
97,69,0.7948479507328226
45,52,nan
3,88,0.9933527977641898
95,98,0.2248108434099701
27,85,0.965004471629024
38,70,nan
31,22,nan
60,57,nan
39,16,0.011878112163795085
90,28,0.06870539790524743
54,78,nan
76,79,nan
85,92,0.11688725698228769
33,34,nan
45,87,nan
90,77,0.821533475259483
9,75,0.945827169442081
18,41,0.7149972938778841
21,92,0.41005888854301925
23,0,0.9331160319808646
48,94,0.010595372705915429
39,96,0.01769275285602201
74,44,0.15153020389329114
31,56,nan
68,39,nan
30,67,nan
16,23,0.011984862227419513
70,8,0.21010154788688112
22,97,0.0006950800432756199
65,9,0.49336162638847025
50,48,nan
84,59,0.9616405441327224
90,30,0.1228318424756698
26,57,nan
82,64,0.623405146319057
99,2,0.7960913098055404
96,82,0.5081287533186014
30,6,0.5605046463130497
22,37,0.8896534046359126
9,62,0.9751752193384189
3,27,0.32177388342818347
90,66,0.9877983476284011
71,87,nan
96,7,0.44501627713908176
82,63,0.6535448246864248
27,11,0.8635785659776852
77,29,0.15114861027579346
20,17,0.5818822112400241
1,67,0.9687301298805018
77,85,nan
71,52,0.8990683234876744
31,33,nan
18,91,0.28260203233899606
32,38,0.943780819610028
10,34,0.9746975188678584
57,86,nan
71,10,0.49151851139517555
58,4,0.9760990030087571
70,37,0.7422260014913611
28,34,0.12719922405404227
86,20,0.7854885131904367
49,18,0.05103807681908423
3,82,0.9414747035846014
51,8,0.714058777871166
77,59,0.9994478239245137
8,70,0.3177724983937099
46,41,nan
36,87,0.004712194706964101
69,31,0.007078673271290581
3,22,0.5703996563466385
23,35,0.9939221289038267
3,1,0.1816959984210279
77,57,0.9920722027396516
68,48,nan
0,57,0.09002168231567498
96,29,0.7451219014926218
24,28,0.9498962486070583
57,59,nan
43,70,nan
98,65,0.9975663016538894
62,22,0.8940263475401712
62,39,nan
49,10,0.48267015130948115
49,52,nan
51,96,0.951940212286791
87,51,0.9417283499323881
80,43,0.7885340298798476
76,71,0.1800430810331179
44,91,0.9999343370993921
25,16,1.0
1,10,0.8090099519329201
51,86,nan
70,97,0.5592434812325341
99,55,0.8962706707090051
52,49,nan
32,34,nan
62,70,nan
10,98,0.08944925979170215
22,82,0.16858619393029933
82,72,0.38314382009074305
97,91,0.9787407807618587
45,79,nan
65,1,0.04815389745424664
94,39,0.7496045554206721
59,75,nan
0,97,0.5592434812325341
90,96,0.34058340525466746
39,38,nan
74,4,0.17010626179370608
74,99,0.9055859236280757
25,26,0.7272348599775034
46,91,0.49350169984602515
71,41,0.5579781371189649
87,49,0.9042978033010831
69,48,nan
89,57,0.175899690491433
85,9,0.037426231701793045
72,69,0.10824870868761727
89,33,0.20498263779366427
28,20,0.09582626389068427
55,5,0.6823147688649442
34,17,nan
74,24,0.9104967809311953
62,26,0.7392894807698803
65,41,nan
88,99,0.3482497099135826
51,54,nan
42,86,nan
11,23,0.9111408359826951
45,73,nan
33,39,0.9902125468101133
40,95,0.11058048730961739
76,85,nan
41,66,nan
44,2,0.3738820803814221
16,58,0.9285863494261972
93,39,0.05890342996625686
51,85,nan
14,8,0.18778329244518882
39,31,nan
12,95,0.7027982696026059
84,67,0.996980953433978
6,5,0.9999640333432964
8,94,0.9083623848399092
67,81,nan
48,47,nan
97,57,0.43711340449057123
92,64,0.07693471857254003
58,0,0.16298612725909745
30,53,nan
35,29,nan
33,81,0.08308266236978157
55,20,0.7537538165659171
3,5,0.7596262868194357
61,70,nan
6,93,0.7104350688915896
43,80,nan
31,38,0.8628409691333827
43,27,nan
42,23,nan
80,75,0.0017260289064334744
92,46,0.1036456040909049
28,86,0.7572237123863064
15,94,0.9998849253942121
26,72,0.7540134004815815
2,47,0.7723493861352653
89,39,0.04746650881133008
83,59,0.02931827061551706
16,30,0.0524193831304724
25,42,0.10526520160884645
23,78,0.0012186242910163791
46,92,0.519631985311943
69,77,nan
41,59,nan
47,81,nan
7,30,0.8658331203168109
13,71,0.46915756256449065
99,46,0.9998794152099251
92,9,0.6355340341653141
63,63,nan
46,8,0.2866790399607221
62,21,0.9248666983917901
73,71,0.7982623789466047
97,18,0.643794371909927
80,6,2.8589695263425696e-05
10,94,0.04011905966692314
81,3,0.6687482718897864
42,38,nan
97,45,0.08819764371752736
87,70,0.8700540688540057
35,1,0.7701511529340699
7,45,0.9432790354434791
52,58,nan
75,1,0.9929482907912748
72,83,nan
99,38,0.9138068898880882
23,30,0.9801425062302438
47,29,nan
66,0,0.8689346970357508
16,9,0.7149697256325214
64,28,0.0013744258743755289
92,29,0.7317430586796815
44,17,0.8173772245045299
76,63,0.037074391782101646
21,95,0.3351442277572406
60,98,0.08944925979170215
20,18,0.522477588273586
63,89,0.001060094877185891
41,23,nan
54,93,0.5419308247632065
93,85,0.9741039372719705
71,15,0.16743441030835343
16,68,0.998003394064459
0,19,0.8953625057445711
76,4,0.12856393323525778
19,6,0.5317143841886983
30,63,nan
73,72,0.7740255587282049
80,40,0.8749851970828786
41,56,nan
58,83,nan
84,86,0.6820114594301717
18,89,0.23643378751324529
90,78,0.7992790427300913
88,97,0.3009792430035997
14,4,0.0011543070323706273
41,14,0.1662444862184888
4,5,0.5377722330503186
90,54,0.9251621133138526
21,50,0.859326800824334
14,65,0.005838121844505384
96,1,0.00854524186535316
64,39,nan
62,55,nan
27,48,0.331284852682377
26,9,0.9856689874260149
12,90,0.8134596889704585
6,55,0.7307725152957918
22,12,0.005940763037262375
18,97,0.4300572031536668
2,78,0.00726864517609449
55,67,nan
42,40,nan
39,99,0.003297078770144568
30,90,0.20427683683557046
75,45,0.8681777859622731
99,54,0.915997603062668
10,51,0.7739333263245353
44,59,nan
79,78,0.9371512850187689
28,31,0.05335223448895843
47,95,0.16820979510884038
49,93,0.3846220711699728
3,75,0.8171013618319078
6,97,0.6135979422677494
11,44,nan
93,95,0.8298035280565628
79,7,0.911542324083451
23,98,0.2289668581160823
65,39,nan
83,90,0.7736096289460277
74,8,0.5538410098703666
69,70,nan
67,49,nan
15,60,0.3052670318320282
15,58,0.24712753090014117
91,46,0.8749614449782022
24,76,0.12948899964403
99,49,0.9857126111857732
72,4,0.1010747530830089
57,96,0.004702896506402043
9,46,0.5809828012096875
32,39,0.9608826877961933
48,59,nan
96,71,0.2123474368345009
27,89,0.9152488250357205
52,59,nan
10,82,0.013935773471988822
18,6,0.024488499270549025
66,91,0.09489150651187234
53,95,0.0012815576617397073
43,98,0.7460440303099041
8,93,0.8929044687214582
77,34,0.3396830208142245
54,23,0.011984862227420068
23,70,0.06986374498357201
31,76,0.3890238517045402
98,96,0.3697162234696867
94,75,0.6011230316673394
4,97,0.02488271069249509
12,37,nan
53,19,0.1602358757948788
72,78,nan
85,39,0.9405111216589388
1,69,0.9863426910522545
89,55,0.12806081847107686
34,83,0.03106291304171388
82,68,0.5015880384425679
38,33,nan
76,41,0.2942127565945942
17,86,0.07238163238851902
6,44,0.3507059789354476
51,73,nan
71,51,0.8771285477553716
35,82,0.03372663077957966
71,85,nan
85,33,0.9999853398040786
37,65,nan
74,21,0.9789437823792912
67,5,0.7596262868194357
91,22,0.6001837057925133
29,83,0.5912595852976104
85,24,0.8287724271815566
23,66,0.14368427178065685
70,28,0.9813752112365925
79,15,0.3712612840283064
96,39,0.3297428946809682
75,10,0.29459860544519606
53,76,nan
55,98,0.9916801583199084
27,55,nan
82,85,0.08751273740766868
86,94,0.9976563355029553
17,39,0.954103461632418
83,24,0.8812675058625372
47,90,0.0832103232811301
16,4,0.9960129271699901
49,54,nan
40,37,nan
49,50,nan
24,75,0.1107931329605013
94,42,0.8438907488317091
42,88,nan
50,25,0.17317818956819403
79,96,0.5488215746144757
98,35,0.270585640584722
60,27,0.7890934220233405
48,51,nan
32,68,nan
82,31,0.7219604705508532
87,77,0.7060998161470367
27,60,nan
90,63,0.9997009220928861
23,95,0.16820979510884038
66,7,0.3360561355100324
47,42,nan
99,3,0.6553491162136847
74,48,0.0623454479421352
72,17,0.965907922758967
73,92,0.24880998823166028
17,73,0.3539639346717003
80,5,0.012504488653053092
61,98,0.43109274401048736
7,36,nan
83,17,0.9986937439944921
87,9,0.45837129662339
92,82,0.5233426630461849
64,88,0.8210458413197114
7,58,0.590637114487814
20,89,0.9536494665334208
40,77,nan
2,85,0.011732979753943829
8,19,0.9727547924380251
34,57,nan
49,92,0.41005888854302186
53,60,nan
28,63,nan
12,60,0.8308686571610833
60,36,0.9943523090933346
20,33,0.0032366559012866336
97,51,0.2452889086731857
78,40,0.5455381220206093
12,81,0.9592807431294237
93,11,0.8812861194974447
46,34,nan
84,9,0.6775479819331108
26,41,0.00011589779798765187
17,52,0.9303157451329034
97,6,0.9353769509663344
24,27,0.968622647622349
74,80,nan
44,19,0.7183366216939808
65,40,nan
16,47,0.6331904161634612
72,48,0.12013773789644444
11,36,nan
63,86,0.0022656146356765383
50,5,0.9433249289696157
80,54,0.41250451939631605
34,5,0.2073412249737781
36,71,nan
32,86,0.06391105171690004
57,84,nan
4,84,0.23006544708997417
27,66,nan
42,68,nan
31,0,0.9010478789421463
16,40,0.3707529255309163
63,21,0.46309022992433635
47,56,nan
41,48,nan
30,78,0.511109469530714
0,24,0.9964803278327599
10,66,0.30400302865112655
85,95,0.17112978763122522
85,54,0.4872751194066812
26,28,0.26879722965754593
97,5,0.8734247268167119
60,19,0.3905198391148493
73,22,0.02820577041401079
89,51,0.05134764744290243
93,40,0.07901015546702878
54,52,nan
81,83,0.9956934678219945
5,74,0.18013874640809746
73,98,0.1296266930848427
26,34,0.07390528467069618
65,48,nan
41,76,nan
88,45,0.6985900643048505
9,5,0.9732137705606659
25,32,0.45702413082538607
67,15,0.9092229769536695
20,66,0.8201292478248785
41,69,nan
94,65,0.8592513411069144
53,16,0.05303944448680464
39,32,nan
84,29,0.050070844846005214
52,72,nan
15,28,0.35842501297123164
60,48,nan
8,9,0.7585834801883766
84,62,0.9898939576982169
67,35,nan
37,21,nan
63,75,nan
20,74,0.9609820023990603
51,55,nan
33,25,nan
26,82,0.946281201699957
33,4,0.36701806219551003
87,1,0.9703938603885709
5,8,0.40810044831570524
38,46,nan
90,8,0.6770017550269435
33,23,nan
30,92,0.16371305156465654
5,55,0.023752080595697556
69,95,0.6784233342334791
76,20,0.9989767003504552
48,25,0.4059615805535609
0,84,0.23231724422656713
47,93,0.13146038061886928
66,6,0.4313152436366181
45,61,nan
3,38,0.01410215778374424
94,62,0.9179847301071449
39,94,0.03373122046317045
0,67,0.00016973570666550808
35,49,nan
93,16,0.5914349931923337
60,53,nan
