x,y,value
57,36,42.04759208325728
72,68,33.54101966249684
38,28,nan
58,52,nan
10,21,60.41522986797286
56,6,70.09279563550022
75,9,74.30343195303969
65,42,nan
83,78,44.181444068749045
93,2,90.0
68,19,62.177166226839255
6,20,63.28506932918696
30,55,nan
34,25,nan
6,88,35.84689665786984
14,45,38.28837943815329
95,98,60.92618484691127
79,70,40.19950248448356
44,36,nan
70,62,33.24154027718932
21,58,24.08318915758459
93,74,54.0
29,93,21.470910553583888
52,4,71.19691004531025
82,2,83.86298349093002
72,22,61.587336360651285
1,38,52.3450093132096
15,81,25.0
48,21,53.75872022286245
17,15,62.96824596572466
65,4,74.67261881037788
31,80,10.0
22,38,39.81205847478876
11,89,31.76476034853718
84,15,74.2024258363566
58,61,nan
90,2,88.23264701911646
37,64,nan
51,93,22.47220505424423
86,32,63.0317380372777
72,41,46.66904755831214
34,96,22.561028345356956
91,41,61.587336360651285
23,68,17.08800749063506
71,16,66.24198064671678
8,14,67.53517601961218
73,35,51.73973328110612
30,97,24.698178070456937
25,25,50.96076922496363
90,62,52.392747589718944
46,12,62.39390995922599
57,57,nan
20,4,72.53275122315436
29,73,10.04987562112089
3,75,36.013886210738214
89,38,61.61168720299745
6,30,55.0
21,90,24.08318915758459
2,77,37.12142238654117
11,14,66.2117814289874
7,1,79.7057087039567
37,48,nan
33,7,67.26812023536856
78,56,42.95346318982906
78,28,60.30754513325841
98,65,59.682493245507096
49,16,58.855755878248644
97,0,94.02127418834527
91,78,52.15361924162119
20,17,60.08327554319921
71,33,52.009614495783374
61,56,nan
96,13,83.48652585896721
83,84,45.12205669071391
37,47,nan
92,75,53.009433122794285
76,79,nan
89,4,86.02325267042627
31,29,nan
43,91,17.46424919657298
84,90,47.75981574503821
97,40,67.23094525588644
77,19,66.85057965343307
36,20,nan
3,96,42.190046219457976
43,23,nan
65,49,nan
96,56,59.77457653551382
24,89,21.213203435596427
68,88,32.202484376209235
10,36,nan
14,68,25.709920264364882
88,58,51.54609587543949
69,43,nan
31,31,nan
38,97,23.021728866442675
27,54,nan
22,32,45.31004303683677
61,37,nan
59,53,nan
5,13,69.83552104767315
53,38,nan
92,56,55.97320787662612
9,47,40.36087214122113
14,83,26.570660511172846
97,52,62.03224967708329
3,77,36.124783736376884
69,81,nan
73,31,54.817880294662984
60,81,nan
63,41,nan
66,36,nan
17,92,28.42534080710379
59,94,28.284271247461902
82,50,49.24428900898052
82,64,44.14748010928823
23,76,16.1245154965971
68,14,66.64082832618455
78,99,46.32493928760188
5,67,34.713109915419565
47,19,55.57877292636101
74,30,56.22277118748239
44,34,nan
92,73,53.009433122794285
70,57,35.35533905932738
35,51,nan
0,89,41.78516483155236
88,49,55.00909015790027
86,15,75.43208866258443
82,83,43.93176527297759
20,96,29.068883707497267
42,43,nan
19,92,26.90724809414742
1,49,45.48626166217664
63,97,33.24154027718932
29,85,14.866068747318506
90,30,67.35725647619564
97,38,68.26419266350405
58,50,nan
6,2,79.20227269466452
63,86,26.832815729997478
98,25,76.69419795525604
77,88,nan
83,99,50.60632371551998
50,12,62.96824596572466
63,46,nan
89,14,78.10249675906654
31,33,nan
84,65,45.89117562233506
23,53,26.40075756488817
82,92,46.61544808322666
7,11,70.66116330771806
76,25,61.40032573203501
99,28,75.6042326857432
21,33,44.77722635447622
82,13,74.63243262818116
89,46,57.30619512757761
0,74,39.0
16,85,25.495097567963924
90,16,77.23341245859851
30,91,19.235384061671343
7,60,34.92849839314596
40,32,nan
21,22,55.02726596879042
52,44,nan
85,66,46.69047011971501
15,59,28.30194339616981
1,59,40.85339643163099
9,78,30.265491900843113
64,71,nan
9,4,76.15773105863909
82,10,77.10382610480494
38,88,14.035668847618199
75,57,39.81205847478876
97,22,77.89736837660179
66,87,29.966648127543394
43,53,nan
58,82,nan
39,61,nan
21,62,21.633307652783937
57,80,nan
9,2,78.0
99,66,60.530983801686226
0,41,51.088159097779204
71,20,62.76941930590086
65,82,nan
12,35,47.43416490252569
91,79,52.23983154643591
88,52,53.71219600798314
58,83,nan
51,66,nan
50,89,nan
48,90,18.35755975068582
15,32,48.373546489791295
75,26,60.0
59,1,75.69015788066504
74,48,43.60045871318328
22,46,32.7566787083184
39,3,71.0
83,11,76.84399781375251
83,1,85.23496934944014
65,65,nan
1,3,80.52949770115296
93,48,59.93329625508679
12,46,38.897300677553446
29,84,14.142135623730951
82,62,44.64302857109943
25,58,21.2602916254693
20,37,41.593268686170845
91,55,55.362442142665635
96,77,57.07889277132134
66,75,nan
14,71,25.179356624028344
44,94,20.615528128088304
84,49,51.478150704935004
51,50,nan
90,93,54.42425929675111
4,63,36.68787265568828
16,55,29.832867780352597
50,34,nan
97,81,58.42088667591412
12,20,60.37383539249432
36,58,nan
63,64,nan
4,7,75.59100475585703
66,34,nan
15,95,31.89043743820395
51,18,57.271284253105414
35,30,nan
65,9,70.00714249274856
75,1,81.39410298049853
40,18,56.00892785976178
2,39,50.93132631298737
67,71,nan
33,79,7.810249675906654
39,28,nan
53,59,nan
30,60,nan
63,69,nan
81,12,74.88658090739622
47,95,22.47220505424423
3,57,39.81205847478876
90,70,51.15662224971465
62,78,nan
88,60,50.96076922496363
31,53,nan
85,93,49.76946855251722
88,80,49.36598018878993
33,62,nan
61,15,62.96824596572466
33,60,nan
2,40,50.24937810560445
59,47,nan
58,78,nan
60,60,nan
96,62,58.249463516842795
93,14,80.72174428244226
78,90,42.15447781671598
29,70,nan
36,26,nan
86,37,59.81638571495272
60,63,nan
10,20,61.29437168288782
18,2,75.0
18,58,26.40075756488817
65,52,nan
37,15,59.033888572581766
24,19,57.0087712549569
21,28,49.39635614091387
95,44,63.52952069707436
14,20,59.50630218724736
50,83,nan
60,52,nan
58,89,nan
49,53,nan
93,53,57.9396237474839
95,54,59.464274989274024
35,14,60.13318551349163
39,32,nan
87,77,48.093658625644196
23,94,25.612496949731394
4,73,35.014282800023196
25,9,66.49060083951716
16,21,57.77542730261716
81,81,42.579337712087536
71,59,35.34119409414458
91,63,53.150729063673246
80,20,67.80117993073571
87,59,50.28916384272063
28,14,61.0
54,46,nan
20,51,29.832867780352597
15,19,60.00833275470999
31,43,32.01562118716424
22,82,18.788294228055936
22,22,54.70831746635972
34,97,23.53720459187964
47,46,nan
9,28,54.91812087098393
36,55,nan
19,11,66.09841147864296
9,65,31.32091952673165
55,6,69.85699678629192
66,62,nan
11,21,59.941638282582836
16,26,53.225933528685054
64,40,nan
33,23,nan
46,6,68.3593446428504
71,14,68.0
8,24,58.83026432033091
27,88,18.439088914585774
84,35,59.54829972383762
18,3,74.04052944165107
92,6,86.21484790916237
99,43,67.53517601961218
39,98,24.0
32,79,8.602325267042627
77,92,42.04759208325728
78,60,41.43669871020132
76,31,56.72741841473134
9,56,34.9857113690718
26,43,33.61547262794322
63,77,nan
27,79,13.0
82,68,43.41658669218482
79,3,81.49233092751734
12,98,36.124783736376884
25,26,50.0
70,37,48.27007354458868
70,68,31.575306807693888
85,96,50.99019513592785
33,73,nan
11,8,71.69379331573968
35,40,34.23448553724738
12,66,28.160255680657446
83,92,47.53945729601885
77,34,55.17245689653489
18,6,71.16881339463234
37,4,70.02856560004639
82,23,66.70832032063167
34,24,nan
68,65,nan
11,85,30.083217912982647
65,74,nan
40,71,nan
64,16,63.15853069855251
4,60,37.69615364994153
78,65,40.024992192379
84,41,55.80322571321482
54,1,74.52516353554684
24,91,22.67156809750927
86,4,84.31488599292535
63,29,51.0
11,16,64.40496875241847
76,32,55.97320787662612
3,47,45.0
51,30,45.60701700396552
23,58,22.627416997969522
28,4,70.8590149522275
50,15,60.01666435249463
61,77,nan
84,0,86.6083136886985
82,42,53.600373133029585
5,28,57.201398584300364
14,12,66.85057965343307
3,37,51.62363799656123
51,89,nan
50,95,23.706539182259394
28,48,28.231188426986208
84,59,47.43416490252569
19,37,42.05948168962618
68,45,nan
12,31,50.774009099144415
74,10,72.94518489934754
52,45,nan
33,92,18.973665961010276
79,8,77.17512552629896
2,5,78.29431652425353
10,93,34.66987164671943
48,79,nan
33,34,nan
23,2,73.7563556583431
83,95,48.75448697299562
20,16,61.032778078668514
96,90,59.20304046246274
13,92,31.622776601683793
91,70,52.15361924162119
96,43,64.88451279003334
65,98,35.38361202590826
3,42,48.16637831516918
72,93,38.07886552931954
50,71,nan
59,46,nan
62,29,50.53711507397311
4,75,35.014282800023196
22,29,48.104053883222775
15,53,31.89043743820395
17,20,58.309518948453004
37,92,18.110770276274835
36,63,nan
33,95,21.840329667841555
69,57,nan
92,10,83.09632964216891
93,65,54.74486277268398
88,38,60.802960454241045
40,42,nan
54,93,24.20743687382041
12,37,nan
80,3,81.98780397107853
44,90,16.76305461424021
5,42,46.69047011971501
99,29,75.0
85,23,68.6804193347711
34,56,nan
65,61,nan
26,14,61.39218191268331
5,68,34.52535300326414
77,76,38.05259518088089
11,67,28.861739379323623
53,42,nan
57,87,nan
56,0,75.92759709091287
76,93,41.593268686170845
2,31,56.72741841473134
5,49,42.20189569201838
0,99,46.32493928760188
0,63,40.52159917870962
83,35,58.7962583843564
64,20,59.50630218724736
50,51,nan
98,24,77.33692520394123
74,41,48.104053883222775
14,84,26.92582403567252
88,16,75.92759709091287
52,49,nan
73,46,44.04543109109048
57,32,45.69463863518345
91,84,52.952809179494906
15,30,50.11985634456667
11,71,28.160255680657446
15,52,32.55764119219941
66,13,66.70832032063167
43,35,nan
98,22,78.64477096412705
99,13,85.56284240252891
11,7,72.61542535852834
36,65,nan
96,11,84.95881355103778
9,73,30.01666203960727
35,78,5.656854249492381
80,60,43.32435804486894
77,68,38.47076812334269
76,80,nan
25,83,16.64331697709324
31,74,8.0
68,67,nan
11,50,36.87817782917155
36,21,nan
29,39,36.40054944640259
44,33,nan
52,80,nan
72,57,37.12142238654117
94,18,78.49203781276162
39,21,nan
52,76,nan
49,77,nan
4,9,73.824115301167
2,2,80.95060222135473
78,78,nan
8,96,38.01315561749642
89,9,82.00609733428362
82,31,60.81118318204309
86,73,47.01063709417264
85,73,46.010868281309364
45,86,nan
52,35,nan
24,81,16.55294535724685
75,0,82.29216244576394
62,27,52.32590180780452
56,31,46.238512086787566
63,79,nan
65,33,48.54894437575342
14,1,77.1621668954417
12,28,53.33854141237835
42,40,nan
15,62,26.832815729997478
99,71,60.07495318350236
24,96,26.627053911388696
10,81,29.832867780352597
97,44,65.29931086925804
10,68,29.614185789921695
79,79,nan
38,50,nan
29,62,nan
2,79,37.33630940518894
1,81,38.63935817272331
29,64,nan
39,66,nan
77,98,44.94441010848846
61,83,nan
33,72,nan
47,2,72.44308110509934
40,69,nan
52,31,44.9221548904324
35,12,62.12889826803627
84,75,45.01110973970759
43,1,73.10950690573696
6,71,33.13608305156178
34,16,nan
64,30,50.60632371551998
41,24,nan
36,54,nan
88,84,50.00999900019995
22,70,17.46424919657298
32,73,7.0710678118654755
35,50,nan
52,58,nan
91,11,81.68843247363729
8,78,31.25699921617557
39,34,nan
48,96,23.769728648009426
95,76,56.0357029044876
57,47,nan
14,76,25.079872407968907
70,17,64.88451279003334
6,26,58.249463516842795
31,35,nan
49,81,nan
50,49,nan
88,93,52.55473337388365
23,96,27.202941017470888
71,72,nan
34,93,19.6468827043885
27,52,25.059928172283335
15,60,27.784887978899608
74,72,35.05709628591621
36,96,22.20360331117452
61,4,73.37574531137656
48,32,nan
79,97,46.14108798023731
68,78,nan
30,9,65.62011886609167
40,38,nan
99,55,62.93647591023825
51,34,nan
67,68,nan
57,82,nan
60,25,53.31041174104736
87,29,65.79513659838392
44,58,nan
91,25,71.449282711585
39,52,nan
19,6,70.8801805866774
19,51,30.479501308256342
93,42,62.76941930590086
77,53,43.41658669218482
34,6,68.18357573492314
8,69,31.400636936215164
77,91,41.6293165929973
11,42,nan
44,65,nan
85,59,48.38388161361178
66,59,nan
2,4,79.17701686727027
96,26,74.51845409024533
40,31,nan
7,57,36.235341863986875
36,71,nan
22,8,68.15423684555495
73,67,34.713109915419565
73,95,39.96248240537617
43,87,nan
59,31,47.4236228055175
91,10,82.46211251235322
7,98,40.0
35,97,23.345235059857504
81,70,42.190046219457976
77,74,38.0
85,10,78.81624198095213
79,82,nan
90,14,78.74642849044012
94,58,57.28001396647874
44,62,nan
9,27,55.758407437802596
85,38,58.412327466040935
63,38,nan
94,22,75.69015788066504
4,22,62.68173577685928
5,36,50.99019513592785
39,51,nan
26,11,64.32728814430156
11,17,63.50590523722971
75,38,50.91168824543142
96,63,58.05170109479997
7,70,32.2490309931942
84,70,45.17742799230607
4,87,37.33630940518894
45,1,73.24616030891995
14,23,56.79788728465171
99,4,92.19544457292888
49,97,25.079872407968907
25,84,17.204650534085253
66,45,nan
80,95,46.06517122512408
91,38,63.245553203367585
64,87,28.178005607210743
56,75,nan
88,94,52.92447448959697
8,13,68.42514157822401
19,64,22.360679774997898
23,59,21.93171219946131
25,40,36.76955262170047
28,11,63.953107821277925
89,30,66.60330322138685
95,84,56.88585061331157
9,21,60.90155991434045
60,50,nan
35,1,73.10950690573696
54,24,52.20153254455275
55,35,nan
70,31,53.009433122794285
34,49,nan
12,87,29.966648127543394
18,99,32.64965543462902
55,43,nan
41,43,nan
7,90,35.77708763999664
90,50,56.36488268416781
60,12,65.45991139621256
86,62,48.507731342539614
30,21,nan
81,33,58.69412236331676
16,37,43.56604182158393
13,8,70.9365914038728
33,52,nan
68,51,nan
33,77,6.708203932499369
79,89,nan
55,47,nan
41,76,nan
45,90,17.08800749063506
17,75,22.02271554554524
42,57,nan
38,81,7.0710678118654755
59,0,76.6550715869472
31,93,20.615528128088304
80,17,70.21395872616783
68,38,nan
9,72,30.066592756745816
56,94,26.248809496813376
16,96,31.827660925679098
53,24,51.92301994298868
73,19,64.66065264130884
4,98,42.43819034784589
2,9,74.79304780526061
48,37,nan
34,60,nan
62,55,nan
54,12,63.788713735268246
47,85,nan
16,44,37.8021163428716
28,49,27.313000567495326
71,3,77.87810988975015
57,52,nan
21,84,20.591260281974
58,14,62.93647591023825
97,75,58.008620049092706
32,87,14.7648230602334
70,14,67.53517601961218
42,80,nan
55,92,24.08318915758459
87,80,48.373546489791295
66,57,nan
1,88,40.496913462633174
38,5,69.00724599634447
24,84,18.027756377319946
96,65,57.706152185014034
61,31,48.30113870293329
74,24,61.032778078668514
13,58,30.528675044947494
39,77,3.0
93,92,56.92099788303083
27,8,67.08203932499369
19,26,52.0
53,69,nan
19,69,20.615528128088304
69,61,nan
61,20,58.309518948453004
71,80,nan
11,23,58.180752831155424
99,25,77.46612162745726
82,9,77.93587107359485
86,63,48.27007354458868
57,30,47.53945729601885
21,43,35.84689665786984
8,34,50.60632371551998
38,36,nan
71,23,60.207972893961475
35,52,nan
73,9,73.35529974037323
57,33,44.77722635447622
11,92,33.28663395418648
7,88,34.92849839314596
35,72,nan
91,31,67.47592163134935
99,27,76.21679604916491
24,55,24.20743687382041
84,86,46.57252408878007
86,47,54.20332093147061
35,23,nan
33,69,nan
24,5,70.61161377563892
34,39,35.35533905932738
20,82,20.615528128088304
49,83,nan
8,79,31.400636936215164
50,61,nan
89,64,50.99019513592785
43,93,19.4164878389476
75,35,53.075418038862395
84,39,57.0087712549569
20,69,19.6468827043885
76,89,nan
18,29,49.658836071740545
4,11,72.069410986909
67,87,nan
9,1,78.92401408950256
67,49,nan
78,8,76.66159403508382
72,14,68.47627326307996
5,63,35.73513677041127
59,29,49.24428900898052
20,91,25.495097567963924
11,26,55.569775957799216
17,85,24.596747752497688
77,46,47.20169488482379
15,10,68.35202996254024
24,61,19.849433241279208
21,55,26.1725046566048
88,31,65.19202405202648
84,73,45.01110973970759
69,55,nan
80,82,41.773197148410844
40,79,nan
64,0,78.10889834071403
74,15,68.60029154456998
56,68,nan
47,33,nan
83,76,44.04543109109048
66,92,32.449961479175904
14,19,60.41522986797286
26,77,13.341664064126334
67,42,nan
87,96,52.80151512977634
44,10,64.19501538281614
72,88,nan
19,41,38.58756276314948
20,25,52.55473337388365
62,49,nan
45,31,nan
98,75,59.00847396772772
54,99,29.154759474226502
99,76,60.03332407921454
19,0,76.6550715869472
40,54,nan
58,55,nan
49,56,nan
35,84,10.770329614269007
3,92,40.24922359499622
77,29,58.89821729050889
51,77,nan
30,2,72.56031973468694
38,10,64.00781202322104
16,40,41.048751503547585
31,11,nan
9,54,36.05551275463989
25,98,27.784887978899608
34,3,71.17583859709698
45,82,nan
81,93,46.09772228646444
42,60,nan
7,87,34.539832078341085
19,99,32.01562118716424
29,50,nan
17,97,31.827660925679098
86,26,67.17886572427373
0,32,57.3149195236284
6,1,80.11242100947892
35,61,nan
27,62,nan
74,85,nan
29,68,nan
20,36,42.485291572496
39,10,64.0
15,77,24.186773244895647
7,92,36.71511950137164
67,9,70.77428911688199
28,73,11.045361017187261
40,25,nan
97,10,86.37129152675674
58,27,50.695167422546305
50,76,nan
71,90,35.77708763999664
93,10,83.73768566183328
50,98,26.40075756488817
67,2,77.25283166331187
22,80,18.027756377319946
77,99,45.48626166217664
62,82,nan
3,24,61.61168720299745
59,98,31.240998703626616
99,82,60.530983801686226
11,66,29.120439557122072
27,43,33.24154027718932
99,51,64.25729530566937
97,65,58.69412236331676
16,43,38.600518131237564
94,13,82.13403679352427
20,63,21.95449840010015
5,45,44.68780594300866
27,7,68.06614430096654
54,62,nan
15,88,27.784887978899608
21,15,61.68468205316454
83,34,59.464274989274024
81,64,43.174066289845804
49,88,nan
17,80,22.80350850198276
60,98,31.89043743820395
66,27,54.20332093147061
7,15,67.11929677819934
21,91,24.758836806279895
51,70,nan
9,37,nan
57,71,nan
65,38,nan
27,94,23.323807579381203
93,96,58.309518948453004
76,58,40.311288741492746
52,27,48.76474136094644
19,5,71.84010022264724
69,29,54.08326913195984
74,81,nan
98,30,73.60027173862879
93,5,87.6184911990614
33,87,14.317821063276353
72,36,50.32891812864648
81,21,67.62396025078685
92,31,68.24954212300622
12,40,nan
82,38,56.08029957123981
96,2,91.8313671900838
0,20,66.61080993352356
11,73,28.0178514522438
72,86,nan
53,61,nan
86,50,52.773099207835045
41,72,nan
89,63,51.19570294468082
58,20,57.245087125446844
67,22,59.0592922409336
59,2,74.72616676907762
16,83,24.698178070456937
2,68,37.48332962798263
39,2,72.0
91,94,55.71355310873648
71,71,nan
38,24,nan
26,1,74.14849964766651
97,74,58.0
50,40,nan
94,19,77.78174593052023
2,69,37.33630940518894
8,86,33.24154027718932
52,59,nan
2,99,44.654227123532216
70,96,38.01315561749642
24,14,61.84658438426491
2,21,64.63745044476924
31,83,12.041594578792296
63,65,nan
44,70,nan
0,94,43.829214001622255
97,98,62.76941930590086
14,31,49.73932046178355
71,88,nan
0,70,39.20459156782532
5,76,34.058772731852805
49,36,nan
70,5,75.64390259630977
79,35,55.86591089385369
84,14,75.0
32,25,nan
84,76,45.044422518220834
64,82,nan
25,85,17.804493814764857
95,0,92.80086206496145
66,48,nan
33,21,nan
28,27,48.27007354458868
16,9,68.9492567037528
82,71,43.104524124504614
70,39,46.75467891024384
86,79,47.265209192385896
5,90,37.57658845611187
20,99,31.400636936215164
92,59,55.08175741568164
69,79,nan
64,58,nan
62,97,32.526911934581186
84,8,79.88116173416608
2,19,66.2872536767062
24,85,18.601075237738275
57,31,46.61544808322666
56,23,53.75872022286245
86,14,76.21679604916491
1,97,44.41846462902562
45,63,nan
27,17,58.249463516842795
96,96,61.09828148156051
0,67,39.6232255123179
57,34,43.86342439892262
40,96,22.02271554554524
75,11,72.56031973468694
77,24,62.80127387243033
81,90,44.94441010848846
54,18,57.97413216254298
58,97,29.832867780352597
54,76,nan
55,83,nan
54,5,70.61161377563892
52,82,nan
32,99,25.96150997149434
23,91,23.345235059857504
55,71,nan
68,15,65.7419196555744
50,33,nan
48,24,50.80354318352215
72,77,nan
16,86,25.942243542145693
37,79,5.385164807134504
55,53,nan
37,30,nan
87,60,50.0
52,89,nan
41,33,nan
58,95,28.319604517012593
13,41,nan
24,47,30.886890422961002
4,15,68.60029154456998
21,49,30.805843601498726
97,33,71.02816342831905
37,43,31.064449134018133
43,24,nan
84,87,46.84015371452148
21,32,45.69463863518345
54,80,nan
87,1,87.36704184073076
24,97,27.459060435491963
18,67,22.135943621178654
40,20,nan
61,60,nan
90,57,53.75872022286245
16,22,56.859475903318
5,87,36.40054944640259
32,8,66.37017402418047
16,27,52.32590180780452
97,49,63.15853069855251
94,87,56.515484603779164
94,27,72.34638899074369
99,57,62.36184731067546
87,69,48.25971404805462
25,12,63.56099432828282
74,38,50.20956084253277
26,3,72.18032973047436
58,59,nan
24,2,73.54590403278758
42,92,18.24828759089466
68,86,nan
68,22,59.53990258641679
30,49,nan
59,58,nan
89,26,69.31089380465383
22,84,19.72308292331602
58,73,nan
24,34,42.720018726587654
80,34,57.28001396647874
15,27,52.773099207835045
94,61,56.515484603779164
96,17,80.61017305526642
1,29,58.89821729050889
55,57,nan
10,12,68.4470598345904
71,66,32.984845004941285
85,97,51.42956348249516
65,31,50.24937810560445
93,97,58.69412236331676
71,64,33.52610922848042
0,16,69.8927750200262
97,77,58.077534382926416
75,87,nan
3,87,38.27531841800928
30,47,28.460498941515414
52,39,nan
81,72,42.04759208325728
8,72,31.064449134018133
26,39,37.33630940518894
10,64,30.675723300355934
87,98,53.665631459994955
55,80,nan
78,0,83.64807230295268
67,32,50.47771785649585
69,44,nan
56,15,61.40032573203501
2,58,40.311288741492746
64,66,nan
29,71,10.44030650891055
2,51,43.56604182158393
53,4,71.386273190299
49,40,nan
62,1,76.53757247260981
56,78,nan
18,91,27.018512172212592
9,19,62.64982043070834
91,28,69.42621983083913
37,89,15.132745950421556
80,32,58.69412236331676
96,66,57.55866572463264
1,23,63.60031446463138
38,62,nan
47,35,nan
19,9,68.00735254367721
66,33,49.09175083453431
13,54,32.802438933713454
6,79,33.37663853655727
91,60,53.85164807134504
42,10,64.07027391856539
46,70,nan
5,4,77.82030583337487
96,86,58.249463516842795
58,5,71.56814934033156
64,29,51.478150704935004
19,3,73.76313442364011
64,49,nan
24,73,15.033296378372908
65,35,nan
82,82,43.73785545725808
5,30,55.60575509783138
32,90,17.46424919657298
4,38,50.20956084253277
82,30,61.5223536610881
45,37,nan
39,17,57.0
64,61,nan
69,78,nan
67,90,32.2490309931942
8,94,36.89173349139343
42,99,25.179356624028344
91,54,55.71355310873648
23,86,20.0
82,74,43.0
97,8,87.86353054595519
97,27,74.65252842335616
54,30,46.486557196677836
22,59,22.67156809750927
33,0,74.24284477308234
99,74,60.0
51,73,nan
58,93,26.870057685088806
40,55,nan
88,75,49.01020301937138
20,90,24.839484696748443
6,76,33.06055050963308
58,81,nan
20,41,38.07886552931954
92,21,74.95331880577403
5,93,38.948684188300895
83,83,44.91102314577124
71,69,32.38826948140329
83,36,58.137767414994535
53,55,nan
17,37,43.04648650006177
0,11,74.09453421137081
17,61,25.553864678361276
43,98,24.331050121192877
52,69,nan
62,68,nan
31,30,nan
83,2,84.38009243891595
21,35,42.95346318982906
71,51,39.408120990476064
52,57,nan
59,66,nan
7,64,33.52610922848042
45,44,nan
41,2,72.02777242147643
81,54,46.51881339845203
41,64,nan
76,98,44.10215414239989
88,72,49.040799340956916
45,43,nan
85,74,46.0
59,51,nan
81,1,84.21995013059554
9,18,63.52952069707436
17,70,22.360679774997898
74,69,35.35533905932738
88,74,49.0
24,15,60.876925020897694
69,4,76.15773105863909
89,2,87.65842800324451
78,9,75.8023746329889
58,48,nan
47,45,nan
32,54,nan
4,6,76.47875521999558
65,7,71.8679344353238
66,18,62.16912416947821
18,28,50.566787519082126
23,0,75.7099729229908
35,42,32.2490309931942
69,77,nan
3,48,44.40720662234904
41,45,nan
74,52,41.340053217188775
19,28,50.15974481593781
41,25,nan
17,7,70.51950084905593
60,15,62.625873247404705
93,16,79.2464510246358
76,63,38.600518131237564
48,98,25.632011235952593
73,28,57.201398584300364
62,36,nan
68,30,52.69724850502159
25,74,14.0
37,72,nan
81,22,66.84309986827361
14,54,32.01562118716424
93,22,74.96665925596525
28,90,19.4164878389476
21,98,30.0
36,46,nan
23,89,21.93171219946131
35,31,nan
28,84,14.866068747318506
59,83,nan
92,43,61.40032573203501
87,33,63.12685640834652
26,13,62.369864518050704
39,35,nan
57,9,67.446274915669
60,28,50.566787519082126
4,37,50.93132631298737
90,19,75.0066663703967
60,46,nan
35,53,nan
30,59,nan
95,34,68.81860213634101
21,76,18.110770276274835
63,81,nan
43,84,nan
45,64,nan
16,31,48.76474136094644
59,8,68.96375859826666
18,39,40.8166632639171
30,35,40.024992192379
33,24,nan
2,44,47.634021455258214
52,94,23.853720883753127
49,49,nan
16,19,59.61543424315552
50,3,71.84705978674423
54,63,nan
93,44,61.773780845922005
80,59,43.657759905886145
33,81,9.219544457292887
60,39,nan
9,57,34.48187929913333
70,30,53.823786563191554
76,86,nan
77,42,49.678969393496885
34,74,5.0
32,44,30.805843601498726
95,53,59.80802621722272
66,51,nan
52,6,69.2314957226839
30,13,nan
1,6,77.89736837660179
77,25,62.00806399170998
84,26,65.79513659838392
20,19,58.18934610390462
5,11,71.58910531638176
83,23,67.35725647619564
69,99,39.05124837953327
27,48,28.635642126552707
50,5,69.87131027825369
91,81,52.46903848937962
78,84,nan
81,46,50.47771785649585
5,96,40.496913462633174
92,71,53.08483775994799
65,99,36.069377593742864
58,49,nan
85,31,62.96824596572466
61,39,nan
5,70,34.23448553724738
0,37,53.75872022286245
59,54,nan
82,40,54.817880294662984
31,71,nan
10,90,33.12099032335839
38,58,nan
81,11,75.71657678474378
27,89,19.209372712298546
16,56,29.206163733020468
81,31,60.108235708594876
