x,y,value
3,79,-11.33040768433215
48,35,nan
72,67,-11.051220376874172
53,68,nan
12,74,-6.437701219897427
76,92,-35.452684257721614
97,38,18.62299580368273
36,82,-75.75866632651794
19,8,-0.23273860223053713
7,8,-0.7850452793385994
71,52,-8.457688510235062
11,24,-9.282815053562997
97,52,-3.9318697730005177
63,5,1.3545033035822
40,38,nan
38,96,-5.304595390783317
80,1,1.1695601785687368
98,22,7.141109093532864
43,0,2.1067220719096715
76,56,30.678135300837656
15,51,25.07834785758746
85,17,-0.6411698939375363
16,4,-0.6044223864130798
15,88,58.45011657262201
4,8,0.8689268925283004
77,28,-30.33462478617607
55,92,55.50569107172483
11,55,-1.1680650927248624
48,58,nan
37,58,nan
35,21,nan
82,15,-6.221238984558085
6,52,2.348153418310775
58,20,8.845826815722388
12,50,-24.447536528364626
13,83,8.773372400804057
76,99,2.4201536218254303
45,30,nan
89,65,-33.60818780971506
2,62,39.16503827282337
68,23,8.822173152962128
35,80,3.4691086525993198
29,72,44.8635607571718
40,3,-4.053246558079825
26,55,nan
28,11,0.024803641462808303
78,69,39.18234005187738
0,34,-0.3996064344399596
21,29,-19.722971378037716
45,14,1.7916756261561344
32,7,3.7273691131822297
62,48,nan
74,22,18.058657120146925
81,9,1.8324575887060672
65,4,-4.672596827004263
67,55,nan
5,93,-27.661107702315118
93,72,61.43925418376747
11,83,-20.651330665625462
8,88,88.1215639007081
26,70,34.30966823306075
73,64,-15.944812246019067
63,57,nan
17,83,-19.81892129519295
61,54,nan
6,41,nan
93,86,29.014565777517717
58,82,nan
2,54,-42.04278667510859
46,29,nan
4,31,-20.11067133498275
48,29,nan
60,12,-0.24701918416303809
25,9,0.05564583269783061
38,2,-0.6722071404858717
19,15,-2.269786828339326
25,92,6.173412149107587
23,3,1.1781937900640465
93,51,-32.67108283064172
54,38,nan
63,68,nan
58,41,nan
32,62,nan
79,13,-2.0529616233269423
78,31,18.47881565377756
85,9,-2.155034329379041
29,8,0.6759245805836045
4,97,67.27457911572182
4,96,13.09290917973244
34,12,7.331458952521022
36,93,-28.384818978077863
88,27,-1.342135837446502
1,3,-3.366739394725942
41,8,0.03250182852267689
46,47,nan
5,1,-0.38355386764019234
65,99,3.422193230678935
14,37,nan
65,70,nan
68,53,nan
5,7,-4.733713646703699
61,37,nan
64,92,-55.41107537467955
88,57,5.55787620766195
34,84,-30.949403579868104
76,42,-11.369652281499393
53,37,nan
71,36,-4.946068715472521
33,79,-72.76062207833526
17,58,-6.603932755487852
72,41,-13.869730248001181
12,94,-47.46614396040838
81,3,-2.0187281293092596
44,79,nan
43,69,nan
62,81,nan
44,44,nan
70,68,25.038011051668764
60,43,nan
51,42,nan
77,90,-41.60819937687951
39,96,-16.871403664413712
87,92,44.046510202735845
91,29,-6.416275011656146
13,28,-12.269793761564081
67,80,nan
11,1,-0.3411831313657399
37,69,nan
82,23,-6.4960561972678965
60,4,-1.5465123982598883
76,89,nan
28,68,nan
35,97,37.07928286546588
49,16,12.099629751216204
71,7,7.103852126465831
1,21,-9.777906505280134
2,59,-41.67463071885107
36,95,-67.93256382353046
93,35,25.078393579360945
81,93,-17.00192011693626
71,95,67.97135329975501
46,21,-11.129879713515988
57,30,2.584964197422431
54,95,-37.398832711698134
46,53,nan
80,40,24.343678974185906
87,9,3.000006994546343
18,63,-45.46315383586861
0,85,-1.157701371142557
38,37,nan
5,9,7.24524335684787
71,25,27.09066137148337
63,8,-0.4843466645810138
18,76,-46.389326553660844
43,56,nan
49,48,nan
67,77,nan
80,20,-6.851990955105862
81,13,-4.11871236810187
67,5,-0.035594519570504426
57,62,nan
24,52,7.589011438288842
17,31,-25.664662978745962
7,56,32.79928681901087
60,90,11.425216498990428
5,95,-66.21984919862777
94,87,-8.783762499898364
46,98,-74.69268959039262
95,6,9.1853192656878
73,52,5.319318106445779
5,88,-83.2780023286374
41,25,nan
58,93,30.478716356026933
46,32,nan
81,19,-7.956927016092712
32,96,-9.688118209069168
16,32,-7.044870210096131
1,63,53.10314648508624
30,92,55.40127515224627
28,86,-9.917016687207084
85,30,0.010457316052316704
77,20,9.334806322848939
10,87,-25.82040811215552
90,39,10.30812324551241
75,30,-1.0762742616309968
93,28,20.99650161146711
67,32,-20.634408427804996
15,87,33.4407549008186
16,17,0.7191258956708804
80,46,18.419712026526323
14,78,-66.93262194392656
77,8,-1.5720073193715303
8,77,-2.364316836735495
23,97,74.91225779631033
6,59,12.34706312318672
87,18,-6.290095211139204
11,57,-50.595563460259264
6,80,2.235317593508484
1,17,-4.48072785744489
9,72,-29.585762689064147
63,1,1.2455262940109368
80,84,54.55137414194543
24,82,-69.37864524426655
97,98,-35.3483800315804
22,88,0.6493649528394855
35,72,nan
77,52,-8.929578548104919
14,61,-16.174642883678764
16,82,-21.4644185905957
43,18,-7.999232470525395
16,78,18.57223407806634
29,70,nan
11,5,-0.8030569139697625
1,58,5.819556975687154
19,49,2.9120366026807254
36,84,55.88198344409191
52,10,-10.801020299026598
0,47,-0.8697094764171015
20,72,-64.70175992282748
39,37,nan
15,72,-46.2962313328151
95,34,-23.66592390341901
15,89,29.74964175395757
99,94,-85.42926113337506
71,42,-17.71262853566684
46,30,nan
57,81,nan
99,27,6.536689856380576
69,99,-0.2810831888077894
78,51,21.82409608312057
40,94,70.07823223748954
16,5,0.23796863311392125
24,25,-20.806725520026983
44,99,0.1949329395452846
58,7,6.804120474001429
37,31,nan
78,33,-0.26321314014091934
99,25,-19.118464774043876
71,1,1.9083281698096028
28,64,nan
13,63,27.167200629039094
2,49,13.990957153805946
59,87,nan
63,42,nan
60,73,nan
17,79,66.44853545758566
26,63,nan
30,3,1.4091771488283389
37,26,nan
7,19,13.309776032005852
75,29,5.172082753910719
32,27,nan
95,78,-49.72495258320945
95,17,-4.8880579073845185
75,22,4.854138335349541
53,71,nan
43,24,nan
8,5,2.001070453477427
84,91,-70.50207041588543
1,24,9.382144705372275
23,16,11.263938794218623
29,45,-15.266659517788247
61,32,-23.84988541350045
36,81,-60.455786885537684
68,78,nan
23,30,-3.5337315089516803
39,45,23.36922712228228
14,90,-40.118372474123895
21,35,-28.150069661860325
41,73,nan
98,21,4.060598496880928
18,38,-26.23381357599162
74,69,-63.830602139166636
12,14,-0.9942824662835883
55,63,nan
37,40,nan
7,7,3.8229508769412996
4,38,-26.72591167866886
21,93,25.456572491899824
92,34,18.75879268170956
24,89,-40.783974918588136
48,8,0.7039289929263457
23,32,-21.807267817347384
87,82,-60.00674695719158
71,70,43.83982146593993
61,68,nan
65,80,nan
56,25,-10.177083165248643
10,34,15.135602912895616
59,2,-1.3083719075998521
73,67,21.200152309253742
50,22,3.3848486402712448
98,5,1.0087526395224833
60,94,-24.797335095141126
15,80,-5.995545763488185
92,24,-5.462165656673684
4,53,36.21219144086775
14,95,69.1467043758748
4,63,-46.11446418249695
83,25,28.30370452861441
24,40,23.64464235531614
40,46,nan
21,49,13.042353525714292
88,93,2.804519944201237
88,10,-4.608850046078124
38,73,nan
33,40,-27.35973092968957
24,65,32.720024779931876
65,75,nan
16,89,-12.838073057139745
16,23,2.3743294977255975
15,33,-0.2888545740518295
99,41,34.8029045090575
23,24,-7.598757106530554
29,78,43.42587052624085
82,84,-20.20967749518311
31,0,1.7111900513652045
10,24,-4.6497320106763755
46,66,nan
14,69,69.28028978413094
4,95,-52.21305042565217
24,35,26.886057152509764
20,45,21.877478815125784
52,55,nan
38,27,nan
65,56,nan
30,94,-88.1703205322007
25,54,4.184692964079704
24,23,9.839489226933377
51,69,nan
60,24,-1.5191756596761734
34,74,7.20178512741086
31,61,nan
72,25,9.872516863845082
5,2,0.7226965112537767
75,49,-4.322379894159049
65,72,nan
84,72,-54.9620545769368
70,54,-37.90980211103062
48,87,nan
55,1,0.4065520645557989
29,44,-27.56037304527168
94,82,-14.554427138278138
15,75,46.508074897297476
8,28,-27.511105732491842
94,26,-1.320276661052368
90,4,-5.941370566683712
20,64,23.089279593508678
88,69,7.104788714171787
0,48,-1.131938212186372
72,31,10.752580668638267
49,70,nan
38,29,nan
79,4,-1.9031711307000225
28,72,-20.19222480320185
56,41,nan
4,94,-67.68998851606591
63,54,nan
33,85,-85.58182228840559
44,37,nan
4,21,8.57619937690354
97,4,-4.997447639451736
64,26,16.94252702210742
54,72,nan
81,82,-45.483982889224436
61,21,9.994559123956003
34,9,-5.605388733927417
56,47,nan
41,35,nan
50,64,nan
48,28,nan
63,50,nan
12,6,-1.6408134916422035
17,29,19.35548055801359
97,82,34.36398856895189
39,38,nan
17,17,3.863234757518886
52,78,nan
64,13,13.222955688258093
13,17,-2.574676266122292
2,41,-37.98795975587791
78,43,14.87514557932448
62,22,13.324430638665632
69,73,nan
88,51,4.252452770084773
73,63,-38.70720574098354
16,83,-5.8753801134009125
51,7,4.866141871526389
69,48,nan
79,67,12.928062840183772
77,56,51.44238800200353
49,21,10.148276712105462
94,73,8.92882538809413
78,41,-24.77775771305458
57,38,nan
82,96,-5.995241037298947
86,43,-19.117358580215587
93,92,51.02504866317139
98,32,-11.20819591216274
46,8,-1.2286150136341447
40,33,nan
75,64,-8.648302607030118
55,47,nan
84,49,12.374545006271125
9,33,-0.18280455057589123
78,83,nan
61,20,-7.08325724674462
77,85,nan
43,94,-73.51880734878713
45,88,nan
61,30,-3.874431511010312
83,14,2.2944422138563514
45,59,nan
69,9,-1.695266698888315
14,50,49.27821281816923
37,72,nan
8,10,-9.721736078525572
15,58,4.531307603593979
88,66,-6.955179682588317
54,77,nan
78,35,-20.135323214166927
59,50,nan
45,70,nan
39,31,nan
25,23,0.3493567773557917
12,76,-33.06764329643512
20,95,63.86152776162937
92,46,13.757369212547578
62,49,nan
31,68,nan
0,99,0.07961017622528067
77,64,26.194336312129074
15,61,-10.822334665447258
82,24,5.329439697609437
44,40,nan
71,58,6.863664726375613
71,57,51.46908051598901
86,69,-58.774508189076755
8,92,-58.22746211287729
93,59,39.76825167706135
19,59,-7.399236148860679
47,15,-2.629460528268204
9,75,29.925065406348526
31,5,0.18435945774908666
43,84,nan
19,73,-9.576193516833166
40,53,nan
78,54,-26.6850101559326
6,50,-12.157443512455858
24,38,-31.701405868466914
27,97,-86.95041132626207
28,95,19.47905400357994
94,24,0.049956927575919276
44,42,nan
42,83,nan
90,44,44.06807356515262
80,35,27.434215863635576
90,14,2.226379233109353
56,40,nan
58,43,nan
60,91,24.874427101107464
26,76,48.60051675806441
0,91,-0.8889769279781058
99,36,3.7646910191760137
83,65,-37.30773574619319
44,8,-0.18853953734639997
90,47,-46.29353974269252
33,64,nan
82,74,4.860482689331098
26,12,9.498793581366314
70,14,1.8059496782416564
12,27,4.152081334846013
37,59,nan
3,95,10.05923612650167
79,47,16.934786446253042
9,21,-4.922229137734071
34,44,25.06050980883923
37,51,nan
44,26,nan
96,73,-57.24392297140456
66,99,0.060088871374832084
32,71,nan
73,20,-4.450263149190307
55,68,nan
62,27,5.254432962500279
64,4,-4.881632656368344
24,20,-7.1450255406785415
89,61,-14.997114416852051
17,35,28.80804203290116
65,89,38.67759555666543
22,20,0.15266931833379044
45,93,26.112740560692355
60,48,nan
22,0,1.4640856959456254
4,27,5.935755146351342
56,31,-12.006018691084362
11,43,nan
23,33,0.3642543011307707
62,32,-17.749801793384105
38,92,-18.779080553641737
73,11,-0.012840858413728704
55,40,nan
71,41,-42.035222872682056
47,66,nan
67,3,-0.4806548214338248
37,96,10.981820683602514
73,89,nan
3,57,7.793779649594892
79,51,-14.389399795889402
11,64,-24.964991061533734
84,70,34.72902467636842
75,14,-0.37623711571294144
95,47,-36.89214076831876
40,76,nan
51,45,nan
45,3,-4.546645510406226
93,60,49.126852148576106
32,85,-48.02620538303496
69,22,-0.789355755554903
81,26,-8.45505927880073
3,6,2.0926878583849664
33,50,nan
46,88,nan
22,1,0.3316177812755834
58,89,nan
9,85,-35.80662570311053
55,34,27.0923705997858
62,42,nan
5,63,-58.650077923388466
89,76,57.26982257693265
58,21,-12.458513086256824
37,64,nan
42,99,-3.4909331815438738
2,48,-29.09442968603095
59,19,14.56162319280053
0,58,0.0008494387666762672
66,77,nan
89,5,2.8180080265450966
8,60,-57.920998997880176
69,60,nan
25,86,3.4212783545198966
66,19,2.455929670998715
84,63,49.60117506215429
21,14,1.662930385321051
44,28,nan
97,11,0.04667325761815833
78,57,29.44755929535647
4,77,1.8027945122121602
74,10,4.7847547510116835
66,51,nan
3,43,4.414980470007503
21,45,20.087017297837406
76,81,nan
89,47,-44.630087218407276
9,40,nan
34,72,nan
10,6,-1.7239896404199453
81,56,-26.17871939817967
60,35,6.6979514950896295
65,38,nan
31,85,31.948863547455176
22,78,-0.22277585124153734
7,31,20.0324794909525
92,57,-35.9417186785639
23,86,26.99772047617291
17,3,1.665899954838668
87,68,-22.213942460748935
73,73,nan
76,16,-12.524038425563864
50,23,1.4972538608456105
7,55,0.8466356878033129
82,58,2.5403789842901072
5,82,-73.93669331960466
84,4,-5.213891372882134
40,54,nan
46,99,3.6832479495356356
34,6,5.047051135419503
70,15,-10.879990508295856
3,23,-2.7416079189660225
50,69,nan
27,23,-13.022153168120143
38,88,27.95937569633518
0,73,-1.2344273047882028
70,63,51.21865137260802
0,79,-1.2938829950546906
4,2,0.5622680403510644
88,28,-5.116288787867133
72,90,-11.395546318787263
21,94,77.87649214453117
95,95,50.68423792062207
47,81,nan
81,6,0.5473031133881087
75,24,-2.007709110371634
88,63,6.563636849520648
36,59,nan
72,42,-6.02350086877237
57,98,-37.68944915227076
61,88,-82.12439393024688
55,99,-3.798230105470969
58,12,12.812340313143794
83,60,-59.64021743840659
29,71,14.343648331172801
31,82,-30.136241711591524
9,19,8.749196716303087
22,57,0.47098697775723364
57,25,13.600904002559416
58,57,nan
21,57,43.816441719296655
72,61,-5.144364410425303
25,28,2.3435063031210226
64,25,25.934262373485044
49,0,2.337554497122491
83,49,15.81629452412661
66,64,nan
31,44,-16.081648017878404
18,57,-37.683181001248165
27,80,-8.731692771298311
50,37,nan
90,51,36.87053897670346
58,86,nan
81,98,46.76966166277388
71,47,-47.63049065181359
57,46,nan
31,43,-8.23269328061335
34,58,nan
71,73,nan
40,56,nan
48,25,-16.629031007517
75,20,-2.0406395638959465
30,7,-4.441551152952073
28,16,-5.982403699352889
27,28,-27.053284132838908
45,90,-34.89074689787264
82,55,0.49494008836002884
88,13,4.205838261654957
56,76,nan
72,97,-25.648291374451706
45,63,nan
28,75,20.58290914631343
26,98,-62.981373218393344
28,79,-21.028594681123714
5,51,-35.98324192348469
14,94,91.746633062084
26,86,-26.119371247060233
55,8,0.9302865524325179
93,76,-55.74531774855806
98,59,22.362951462009686
89,63,57.8643662513117
54,13,-4.660014557761989
93,47,39.37803074576512
71,89,44.490588578781335
74,76,nan
89,89,40.99844806685195
31,10,1.4978813703535063
15,19,13.34991619094145
94,1,2.1674332569576062
36,36,nan
86,92,49.9529516311108
80,18,-8.675906858058934
69,83,nan
44,43,nan
26,5,1.7986692182553348
11,96,17.280302898112748
9,89,18.870047450980277
96,35,-36.26678164490626
90,86,-31.67967839987609
45,8,-1.1638380983108274
97,55,0.6029202725884006
79,62,-15.399419578653122
17,7,-4.556733396518039
58,64,nan
64,19,20.13205351251294
43,60,nan
2,75,64.17264930291833
37,2,0.12388252357287446
38,42,nan
39,25,nan
64,11,0.06263119341114315
21,55,1.0721464180438822
54,28,12.867997688161445
61,59,nan
47,73,nan
9,51,15.96862817822313
83,26,18.52024033866279
0,17,-0.5397046811116089
98,65,18.354269300187603
29,97,58.37606377132392
12,53,25.3474932577371
70,88,nan
5,49,-13.509539432618064
10,50,-24.84736725216552
4,4,0.7834794831373193
7,79,-47.912062840691966
43,78,nan
61,49,nan
69,11,0.01346810057270865
56,34,13.257044482767235
57,20,4.2830231821347144
57,22,-12.289139501542696
5,18,-10.181517065946508
42,27,nan
22,25,1.3630572190493186
30,49,nan
44,29,nan
90,98,-76.14619253607631
63,37,nan
63,60,nan
16,12,-1.349119086912497
9,63,26.584589046981154
80,5,-0.0029838410974539643
52,99,4.027389358879386
60,33,0.10927075275805369
19,56,8.792085917974811
21,95,58.58763517385657
43,27,nan
81,74,-7.1359968805259415
90,83,19.461680484146193
12,19,-9.010676440623469
82,16,-9.04090262458781
42,20,-7.007930550347393
56,49,nan
89,8,-1.5373978793767942
79,90,16.54863764877074
9,35,-14.478149423840351
66,81,nan
82,5,1.890928403640519
92,38,-23.868724475371078
96,79,-74.74689249549226
34,40,-14.819827391618487
50,97,21.696147706935168
79,9,0.4353836953450535
17,66,62.061223776940984
56,86,nan
25,51,-4.3623509055573235
97,7,5.556679979547151
25,98,8.893274614885172
91,68,5.697675562177976
41,26,nan
41,70,nan
48,34,nan
90,55,1.2153430680541455
67,87,nan
63,3,-3.306873935282336
94,37,-2.5507751028843333
9,5,1.1880606150586193
19,78,-10.779464295283963
96,71,-22.917652996534652
75,91,31.547401662436943
88,8,-0.5657945735754581
95,51,29.21376928142753
45,19,17.99274841597987
47,5,1.0877646865118091
85,77,0.31580011159333987
58,96,-17.513349302067127
61,89,-42.83787460266562
85,66,7.229859089339138
40,96,-13.089737542283135
54,99,-2.0615981676315793
62,85,58.792989853703794
56,10,1.7053903021190226
37,45,-14.662490693989618
90,40,-26.5251817035841
98,57,-24.885610518921276
91,71,-3.527196246811953
80,77,2.27756145133125
93,38,-29.91331930719936
2,10,-8.9547897711297
67,6,-1.5943731598445274
98,75,-34.244624561375915
73,47,28.171198301485497
69,6,2.7811408092180097
35,6,-0.4375231300060645
88,14,0.560590092566015
60,11,0.0021044216025049222
16,76,-17.4158555928964
77,63,65.66049817111112
83,71,-22.25466306232018
14,67,-35.467631748342306
77,98,-83.832625841595
6,74,-3.190856992178897
63,7,2.634027595686226
58,39,nan
97,13,8.970132833729576
94,67,5.425254373172225
69,14,0.09683819000256828
5,52,8.110450939838024
81,87,-28.435395324158904
90,6,9.985986001518397
78,81,nan
2,64,22.84930255457467
38,15,-4.350818900254448
40,85,nan
47,60,nan
8,98,-80.84669910780879
17,26,-15.79538966465918
51,79,nan
48,75,nan
76,88,nan
87,63,-46.75715275965725
97,45,11.347866257014093
55,95,-67.95456925817776
97,12,8.828531586555751
26,30,3.9232241781849857
64,80,nan
15,24,7.554342258137025
73,94,-58.001049487324565
68,40,nan
1,77,-2.007529762180557
36,73,nan
18,10,4.698642062277541
12,62,-21.078885536006815
51,80,nan
95,71,-16.300295423986043
70,97,-72.20903641469016
31,69,nan
5,91,85.79162688364457
37,75,-42.38110403976496
68,80,nan
78,67,-20.273702037713882
2,25,23.689799087633084
46,70,nan
4,83,-15.648959774399668
78,37,18.005972394579562
75,65,12.579065980193217
64,67,nan
66,28,-2.044573214579309
14,77,-2.3711946464850726
77,86,nan
18,9,5.289077867912363
97,85,-37.222257098725024
61,62,nan
47,12,3.6094833713886842
68,67,nan
61,29,18.30939197767145
53,90,-16.68832069001587
71,78,nan
75,26,-4.642852511764462
44,24,nan
42,63,nan
63,70,nan
5,23,10.71981720069741
93,39,-8.782189254541139
17,62,-38.74342630048463
92,73,37.76644605729481
34,92,-32.1100227194984
84,68,24.226336089137614
79,50,-17.38094512693721
51,76,nan
61,13,-9.166873925084388
68,47,nan
28,52,nan
8,24,10.943341033495185
68,30,-3.5016296494139993
86,51,-32.15630349766003
99,99,-3.677959922795548
59,92,-38.926756315198844
37,25,nan
23,90,33.85830443879449
94,95,-13.788566730673171
99,69,-62.85261781139072
9,62,18.494037936760193
89,28,-27.420931795685032
66,93,0.5133968683431334
84,73,-43.05752621542291
48,2,0.061760368440999726
94,38,-4.314737650753254
16,99,-1.0426585277082185
81,41,21.323434397102854
77,46,-21.122052000782997
11,44,nan
29,98,51.45936208050694
11,42,nan
85,78,8.480109176336343
27,41,-40.44796534115948
24,76,-55.95095046673041
71,90,-39.485726696346575
34,41,-23.354043152089428
86,95,-61.315256023548145
38,48,nan
61,0,2.8778671600216397
80,64,-23.718687071565775
63,41,nan
75,54,13.860589523506379
72,4,-3.4344385002448554
50,14,-0.3125048553213392
43,38,nan
13,38,nan
69,1,1.2694648373581716
34,39,5.725605100917538
93,43,-19.392161306786065
0,65,-0.09740087614479119
79,96,7.1607651718264895
79,26,-5.42002298731761
39,72,nan
70,40,-22.391845017555557
39,19,nan
35,64,nan
4,69,-50.695506378345065
67,2,-0.23839227905115296
88,98,-7.076363772953551
33,80,-9.135468644958545
1,96,-14.581505973177482
61,98,74.74226762493623
21,83,17.44609505314529
11,72,68.71650362225277
81,35,15.857971260581804
50,34,nan
84,27,-6.756252326283332
57,32,13.423480162322464
93,8,0.5187014545689527
8,41,nan
94,49,-1.7931403698443442
44,14,0.19153691742017376
83,77,-2.4091756304914473
31,17,nan
64,65,nan
0,54,-1.2927190855720427
85,81,-7.2000392765908225
51,29,-16.846456169281417
24,97,80.2149100250768
44,75,nan
73,8,0.4161975832912703
36,25,nan
34,66,nan
42,90,36.433047702849954
53,60,nan
43,89,nan
64,20,8.373439354719942
29,36,2.71873450849313
28,46,-5.6979994229831865
3,32,4.18594479961153
44,25,nan
68,15,8.2579545858518
58,38,nan
44,98,-3.6472397842013105
85,70,-5.533406868489697
85,83,-2.7999923396821473
85,8,-0.28577192030972914
2,2,-0.8092234706987719
85,62,-3.9167652835264133
75,43,-6.75840419652499
45,72,nan
29,14,-1.1798481764715327
26,80,-7.017066830612492
87,3,-1.890176934137993
81,66,37.46292571092897
31,19,nan
94,71,4.0994037667672405
31,64,nan
56,43,nan
82,80,-3.3329497542417825
76,14,1.4585802175409157
30,14,nan
72,87,nan
61,94,-85.01378350662903
61,96,16.392652391971755
48,42,nan
93,4,-1.2905093111891766
45,83,nan
2,14,1.7467935609878682
51,90,-27.711837477223195
55,79,nan
46,75,nan
55,21,10.537125225851824
25,42,1.23997092817304
52,30,5.097879029250232
79,92,22.644474010730868
11,3,1.9117710833188513
61,36,3.9554336193005484
96,50,52.80274207270925
53,24,5.477470539278877
41,11,0.005709594009574007
92,12,-3.2846528136221282
57,0,2.685145005560527
76,94,55.444837133365134
88,7,3.155529461339241
1,8,-0.983564125176116
21,69,58.89111961507826
6,26,-4.475253268390747
13,53,-21.23583327518604
79,49,-5.072945771946035
53,0,2.505328877248256
73,66,41.08283930637028
47,51,nan
1,1,0.5497466238170863
66,97,-0.1695487473640582
96,52,-9.035877496681108
98,50,-22.138788805361163
53,38,nan
8,17,-5.208618017221375
30,81,-60.36316519887003
90,8,-1.588779401650177
5,77,2.2842903143409674
76,75,42.93331807677425
67,62,nan
54,22,9.735005140617401
62,69,nan
49,20,-7.202829501414309
49,81,nan
38,23,nan
8,49,15.204272985804984
35,61,nan
4,75,-50.97342780880591
18,75,-50.30017106344339
88,40,-3.5118373066964748
43,32,nan
7,91,-60.46624967463432
79,15,2.5682734906209563
3,83,2.944063642468148
38,13,4.867995667643948
86,81,-54.159842296635375
64,5,2.4367964864328755
73,62,-25.376140567327038
92,59,32.15455302441835
16,26,-4.482204313917194
64,58,nan
0,18,1.1562061349656383
84,88,68.72934290205964
28,60,nan
81,18,-4.303335414252579
58,0,2.732080513508791
78,99,2.2198874233506123
32,30,nan
98,73,26.29381765549871
63,93,6.187230479812798
55,44,nan
86,50,-40.01933129640563
7,78,-44.4856175041143
19,48,-5.986808427770866
17,85,78.94714332047866
17,34,27.04735007403198
40,83,nan
11,34,28.273305611626
14,89,45.19074078144679
2,32,24.677458128089246
57,51,nan
84,5,2.527988809025184
21,26,14.510026306744995
77,44,47.75107018391093
20,70,40.87853188225285
36,55,nan
23,26,-13.762957251740064
11,80,8.587612479613805
76,2,-1.6458814681153846
62,53,nan
50,56,nan
77,88,nan
25,0,1.5422108254079407
32,39,5.941590145379898
28,78,-19.078551135472708
3,20,1.2090720401905277
74,24,-8.115787271301302
26,22,-18.3535864113181
55,64,nan
91,32,6.406960585300481
36,16,nan
30,27,nan
66,73,nan
96,49,16.36052587091527
4,6,-3.0625841213972085
4,54,32.539441024496554
20,24,10.278060080671873
25,87,-5.21354236530669
93,54,37.84786702289443
1,36,-4.133510486398706
30,66,nan
83,82,79.1139463802167
40,75,nan
96,58,7.309704831591177
42,28,nan
80,38,-32.53375986449454
42,53,nan
60,55,nan
14,6,7.198992193939652
9,18,6.16596956062681
1,51,32.10727579447017
52,94,92.5354146897455
51,44,nan
17,18,-10.04447040639999
40,27,nan
17,10,6.4838256474488105
80,11,-0.026256714578761955
79,6,1.4844442718168456
94,7,2.0540006700017464
29,25,-14.675347116702508
